x,y,range,pos_x,pos_y,lat,lon
1426,1417,11,7.832674026489258,-8.631031036376953,-22.917127633408217,-43.16681343442564
374,1565,9,8.460756301879883,-4.965019226074219,-22.917134660509085,-43.166854450445
572,1471,10,9.19775104522705,-6.093521595001221,-22.91714290614282,-43.16684182455141
604,1323,13,11.73788356781006,-7.928471088409424,-22.91717132561611,-43.166821294796506
200,1273,15,14.315474510192873,-7.531826496124268,-22.91720016418114,-43.166825732529695
2526,1037,30,12.975885391235352,-29.050127029418945,-22.91718517660988,-43.1665849817965
134,1232,16,15.9253511428833,-8.032508850097656,-22.917218175779176,-43.166820130802755
2070,1220,17,9.052766799926758,-14.852828025817873,-22.917141284032223,-43.16674382380817
554,890,84,73.51181030273438,-48.17267608642578,-22.917862463753668,-43.16637103517469
1442,1390,12,8.151677131652832,-9.06898593902588,-22.917131202474064,-43.16680853450504
451,1093,24,21.961265563964844,-13.514300346374512,-22.917285706708032,-43.166758799503846
1932,1346,13,7.355212688446045,-11.048760414123535,-22.917122291482304,-43.16678638442141
386,1347,13,11.83450984954834,-6.996635913848877,-22.91717240668885,-43.16683172034109
2736,1063,27,10.373941421508787,-27.18390846252441,-22.91715606557867,-43.16660586139559
2040,1519,9,5.33048152923584,-8.578014373779297,-22.91709963841496,-43.166814027585886
681,1028,32,26.85564613342285,-19.00145149230957,-22.91734046594466,-43.16669740824019
2530,836,258,110.3752899169922,-247.82261657714844,-22.918274899193523,-43.16413731465007
609,940,53,45.360382080078125,-30.731847763061523,-22.91754750035892,-43.16656616639335
42,885,88,87.06021118164062,-41.36705017089844,-22.9180140457729,-43.16644717777835
590,840,216,185.1815643310547,-124.0279769897461,-22.9191118456515,-43.16552235201399
2453,1128,21,9.711602210998535,-20.63513565063477,-22.917148655204866,-43.16667913027914
588,1033,31,26.871395111083984,-17.97572135925293,-22.91734064214714,-43.16670888429896
2504,1468,10,4.625489711761475,-10.192413330078123,-22.91709175083589,-43.16679596539125
508,1254,15,13.87492561340332,-8.841282844543457,-22.91719523523846,-43.16681108208945
2446,1550,9,4.24153995513916,-8.967867851257324,-22.91708745513488,-43.16680966583295
1794,1043,29,17.696104049682617,-24.38457298278809,-22.91723798729078,-43.16663718087958
1034,1346,13,10.011761665344238,-8.740772247314453,-22.91715201344445,-43.16681220662064
1922,1220,17,9.629354476928713,-14.37386989593506,-22.91714773500198,-43.16674918248047
1007,1306,14,10.89900016784668,-9.364387512207031,-22.917161940033203,-43.16680522949751
2271,948,49,23.86758041381836,-44.7197494506836,-22.91730703491177,-43.16640966715764
2767,1575,9,3.444165706634521,-9.24669361114502,-22.917078533964048,-43.166806546278686
557,858,139,120.2892608642578,-78.96989440917969,-22.918385818537303,-43.1660264701901
764,1044,29,24.523202896118164,-18.2358455657959,-22.91731437013757,-43.16670597398114
528,917,64,55.82014083862305,-36.00551223754883,-22.917664526077854,-43.16650716365812
2874,1110,22,8.073650360107422,-23.624256134033203,-22.91713032949609,-43.16664568744536
832,1101,24,19.419658660888672,-15.038603782653809,-22.9172572707391,-43.16674174531458
396,859,136,122.46383666992188,-72.8504867553711,-22.91841014809432,-43.16609493525671
2777,830,322,120.4057846069336,-325.818115234375,-22.918387122226527,-43.16326468656037
2157,1542,9,4.911031723022461,-8.528236389160156,-22.917094945532817,-43.1668145845112
334,1174,19,17.608388900756836,-10.07944679260254,-22.91723700591744,-43.166797229281805
86,719,4972,4816.12890625,-2354.99560546875,-22.9709237425179,-43.14056187284103
816,1592,9,7.300685882568359,-5.600021839141846,-22.9171216814263,-43.166847345918114
2791,1580,9,3.373128652572632,-9.229519844055176,-22.91707773918833,-43.166806738421975
1297,1012,34,24.43888092041016,-24.93625259399414,-22.917313426727684,-43.16663100858588
2503,1419,11,4.995751857757568,-11.00039005279541,-22.91709589339738,-43.166786925597975
155,1253,15,15.10763931274414,-7.723512172698975,-22.91720902706772,-43.16682358791483
2501,1449,10,4.768838405609131,-10.485657691955566,-22.91709335464764,-43.166792684519
2857,943,49,17.750337600708008,-51.220359802246094,-22.9172385940658,-43.16633693712461
1674,1328,13,8.404293060302734,-10.757060050964355,-22.91713402878788,-43.166789648019126
1402,856,146,99.25099182128906,-107.80934143066406,-22.91815043848536,-43.16570380911355
594,937,54,46.5661735534668,-31.26394462585449,-22.91756099097733,-43.166560213195055
2140,1447,11,5.679192066192627,-9.752608299255373,-22.917103539853056,-43.16680088601142
411,1377,12,11.145829200744627,-6.692047119140625,-22.91716470160216,-43.16683512813695
2030,981,40,21.70478820800781,-34.704322814941406,-22.917282837191856,-43.16652172160646
2822,1611,8,3.1832821369171143,-8.928693771362305,-22.91707561515033,-43.16681010411981
1676,1446,11,6.848216533660889,-8.77607536315918,-22.91711661911539,-43.16681181164284
1278,1127,22,15.713850021362305,-15.853625297546388,-22.917215809465443,-43.16673262670288
341,832,303,276.44561767578125,-158.93519592285156,-22.920132924789392,-43.16513180358108
33,1104,23,23.24644470214844,-10.980694770812988,-22.917300085530343,-43.16678714595244
1586,1542,9,6.150154113769531,-7.461777210235596,-22.917108809063706,-43.16682651625408
1071,948,50,38.07606887817383,-33.97880935668945,-22.917466002113205,-43.16652983878545
2540,1175,19,8.10874080657959,-18.33894729614257,-22.9171307220945,-43.16670482045988
2073,1124,22,11.759146690368652,-19.33067321777344,-22.917171563511864,-43.166693724846525
438,1095,24,21.8767032623291,-13.35517406463623,-22.91728476060933,-43.16676057983817
1188,823,512,371.2431640625,-355.0690612792969,-22.92119353730211,-43.16293742155651
542,1510,10,8.753674507141113,-5.6946563720703125,-22.917137937732235,-43.166846287129424
2635,835,265,107.26202392578124,-260.2088317871094,-22.9182400673968,-43.16399873537942
1338,1442,11,7.747137546539307,-8.100008010864258,-22.91712667641023,-43.166819375609634
617,1469,10,9.120875358581545,-6.209364414215088,-22.917142046043395,-43.166840528480485
2098,1619,8,4.562267780303955,-7.622519016265869,-22.917091043497205,-43.166824717844975
2403,1494,10,4.68436336517334,-9.609410285949709,-22.91709240952523,-43.16680248813733
383,954,47,43.24302673339844,-25.51811981201172,-22.917523810995004,-43.16662449854764
1374,1345,13,9.03890609741211,-9.655576705932615,-22.91714112895612,-43.16680197161887
189,1408,11,11.13761043548584,-5.818965435028076,-22.917164609649088,-43.1668448963366
900,1588,9,7.171635150909424,-5.782926082611084,-22.917120237582804,-43.16684529955155
2302,1165,19,9.39357566833496,-17.974117279052734,-22.917145097064985,-43.1667089022457
2244,916,63,31.083223342895508,-57.19044876098633,-22.917387764861747,-43.16627014266322
289,1583,9,8.433563232421875,-4.693665981292725,-22.917134356267983,-43.16685748639538
1912,1065,27,15.44248104095459,-22.906360626220703,-22.917212773339013,-43.16665371939331
1036,1325,13,10.41242504119873,-9.101346969604492,-22.91715649614054,-43.16680817244384
914,1083,25,20.24005126953125,-16.457042694091797,-22.91726644944361,-43.16672587555724
2857,1346,13,4.628802299499512,-13.356868743896484,-22.917091787897736,-43.16676056087778
2752,1063,27,10.274779319763184,-27.262266159057617,-22.917154956134706,-43.16660498471517
2308,1204,17,8.45456600189209,-16.243595123291016,-22.91713459125086,-43.16672826364821
696,894,81,67.87262725830078,-48.45713806152344,-22.91779937152896,-43.16636785256141
323,1503,10,9.325736045837402,-5.30177640914917,-22.91714433806272,-43.166850682743245
1705,1446,11,6.7754645347595215,-8.838266372680664,-22.917115805152548,-43.1668111158383
2483,1238,16,7.146145343780518,-15.511556625366213,-22.91711995239812,-43.16673645383055
531,1495,10,8.968950271606445,-5.7957916259765625,-22.91714034627737,-43.166845155609465
1160,1396,12,8.830212593078613,-8.306527137756348,-22.91713879405452,-43.16681706503538
1917,1570,9,5.231824398040772,-7.785031795501709,-22.9170985346207,-43.16682289962189
1847,874,105,61.07693099975586,-86.98056030273438,-22.91772334002013,-43.165936845375896
2845,1052,28,10.124470710754396,-28.93095588684082,-22.917153274454137,-43.16658631510532
630,989,38,33.01188278198242,-22.65104484558105,-22.91740934306089,-43.16665657591357
723,1211,17,14.539926528930664,-10.550104141235352,-22.91720267539191,-43.166791963480186
1120,1501,10,7.580921649932861,-6.964345455169678,-22.917124816755987,-43.16683208161272
1594,1279,15,9.550044059753418,-11.64302921295166,-22.917146847662337,-43.16677973563199
1730,1438,11,6.797792911529541,-9.004474639892578,-22.917116054966563,-43.16680925626942
850,1237,16,13.2100191116333,-10.340062141418455,-22.917187796141324,-43.166794313469
679,1283,14,12.482457160949709,-8.821234703063965,-22.91717965604342,-43.16681130639178
2026,1100,24,12.974882125854492,-20.69264411926269,-22.917185165385163,-43.16667848686374
973,1454,10,8.483843803405762,-7.14387845993042,-22.917134918816327,-43.1668300729642
2612,1409,11,4.791571617126465,-11.425959587097168,-22.917093608991017,-43.16678216424718
1539,1313,14,9.08389949798584,-10.71261215209961,-22.917141632350614,-43.16679014531045
845,1561,9,7.541451454162598,-5.885486125946045,-22.91712437515612,-43.16684415209078
129,1169,19,18.70203018188477,-9.402717590332031,-22.91724924177872,-43.1668048006535
2671,1100,23,9.440417289733888,-23.532371520996094,-22.917145621137724,-43.16664671546743
12,823,518,511.0018005371094,-238.0675811767578,-22.922757182820956,-43.1642464557935
2826,688,3773,1367.1392822265625,-3847.023193359375,-22.932335807588125,-43.12386879175029
2094,1067,27,14.18294620513916,-23.63494300842285,-22.91719868142991,-43.16664556787863
2764,928,56,21.068408966064453,-56.42988967895508,-22.91727571726299,-43.16627865193915
819,1115,23,18.599985122680664,-14.292728424072266,-22.91724810007969,-43.16675009030629
488,1402,11,10.479970932006836,-6.59690523147583,-22.91715725185648,-43.16683619260202
63,1519,9,9.677430152893066,-4.661802768707275,-22.91714827288155,-43.166857842886905
2733,987,38,14.649112701416016,-38.29716110229492,-22.91720389698704,-43.16648152426603
1251,950,50,35.69710922241211,-35.44178771972656,-22.91743938587181,-43.16651347071247
2624,910,65,26.748565673828125,-64.35774993896484,-22.91733926790864,-43.16618995356971
1910,1074,26,14.937180519104004,-22.128942489624023,-22.91720711994316,-43.166662417291455
679,1595,9,7.541734218597412,-5.329672336578369,-22.91712437831974,-43.16685037063844
1865,1387,12,7.021646499633789,-10.11269760131836,-22.917118559481985,-43.1667968572656
562,1593,9,7.790849208831787,-5.130237579345703,-22.917127165464407,-43.166852601951454
99,1048,29,28.194530487060547,-13.90327262878418,-22.917355445630868,-43.16675444760988
1794,1465,10,6.363463878631592,-8.768616676330566,-22.917111195612872,-43.16681189509201
2725,1098,23,9.209601402282717,-23.92769432067871,-22.91714303872681,-43.1666422925227
2160,1395,12,6.124973773956299,-10.657339096069336,-22.917108527341394,-43.16679076371564
258,1549,9,8.883479118347168,-4.848659038543701,-22.91713939001028,-43.166855752304336
2858,1055,27,9.922097206115724,-28.654598236083984,-22.917151010261872,-43.16658940704592
1893,1470,10,6.076884269714356,-8.906974792480469,-22.917107989307112,-43.16681034711577
1057,978,41,31.4758415222168,-27.856897354125977,-22.91739215754668,-43.16659833187118
515,1608,8,7.735670566558838,-4.950356960296631,-22.917126548115537,-43.16685461448915
1561,1442,11,7.182006359100342,-8.582932472229004,-22.9171203536178,-43.166813972561286
624,1015,34,28.936033248901367,-19.782665252685547,-22.917363741701152,-43.166688667875896
1655,1141,21,13.197385787963867,-16.697298049926758,-22.91718765479736,-43.1667231875358
1573,1354,12,8.302443504333496,-9.99415111541748,-22.91713288927617,-43.16679818358564
476,1160,20,17.697965621948242,-11.058985710144045,-22.917238008118392,-43.16678627001891
1864,925,59,34.22648620605469,-49.26276016235352,-22.91742293226903,-43.16635883911208
2167,986,39,19.84391021728516,-34.687744140625,-22.91726201734412,-43.166521907091735
2118,1418,11,6.004948616027832,-10.164572715759276,-22.91710718447769,-43.1667962768772
65,1200,17,17.479660034179688,-8.431269645690918,-22.91723556567503,-43.16681566939309
1194,1344,13,9.589713096618652,-9.20459270477295,-22.91714729148688,-43.16680701731143
1855,1473,10,6.140718460083008,-8.788866996765137,-22.917108703495863,-43.16681166852767
2879,1071,26,9.208874702453612,-27.05722618103028,-22.91714303059636,-43.16660727874042
2183,897,76,38.57467269897461,-68.14646911621094,-22.91747158058513,-43.1661475646776
1023,919,63,48.637794494628906,-42.18745803833008,-22.91758416865624,-43.16643799890313
423,1456,10,9.763054847717283,-5.905335903167725,-22.9171492308665,-43.1668439300078
449,1027,32,28.533164978027344,-17.536903381347656,-22.917359234336296,-43.1667137938758
1636,1279,15,9.40616226196289,-11.76376724243164,-22.917145237886125,-43.16677838479254
2263,1231,16,8.090093612670898,-15.076499938964844,-22.91713051346624,-43.16674132132537
2355,868,112,52.60566329956055,-104.3791275024414,-22.91762856190758,-43.16574218698252
497,954,48,42.14180755615234,-26.6736068725586,-22.91751149035082,-43.16661157074432
783,1062,27,22.68046760559082,-17.05805206298828,-22.917293753273725,-43.16671915135306
1173,1262,15,11.394485473632812,-10.801605224609377,-22.91716748361461,-43.16678914963946
2658,1493,10,4.103148937225342,-10.127775192260742,-22.917085906790525,-43.16679668857471
974,1328,13,10.535483360290527,-8.876736640930176,-22.91715787293981,-43.166810685425816
957,1019,33,26.06352806091309,-21.73974227905273,-22.9173316035809,-43.16666677173552
306,1610,8,8.11790943145752,-4.566354274749756,-22.91713082467477,-43.16685891078234
424,1258,15,14.03553295135498,-8.494840621948242,-22.91719703214311,-43.16681495814923
2259,952,47,23.36016273498535,-43.416263580322266,-22.91730135782877,-43.16642425079906
1988,1286,14,8.085765838623047,-12.585649490356444,-22.917130465046306,-43.16676918942168
2764,1385,12,4.573420524597168,-12.249506950378418,-22.917091168276176,-43.166772950246695
131,1559,9,9.02530288696289,-4.543448448181152,-22.917140976760873,-43.16685916705697
1341,1171,19,13.521601676940918,-14.162772178649902,-22.917191282184795,-43.16675154428084
124,994,37,36.05125427246094,-18.067005157470703,-22.917443348112243,-43.16670786299891
1404,902,75,51.09878921508789,-55.57136917114258,-22.91761170272113,-43.16628825722565
1285,1170,19,13.81263256072998,-13.993577003479004,-22.917194538292243,-43.16675343726781
2702,1227,16,6.504241466522217,-16.601703643798828,-22.91711277065861,-43.16672425706373
2141,1265,15,7.919495582580566,-13.60870361328125,-22.91712860478388,-43.16675774330261
949,1135,21,16.86417579650879,-13.999921798706056,-22.917228679523344,-43.16675336628106
20,1496,10,10.095057487487791,-4.727959632873535,-22.917152945373545,-43.16685710271165
1775,1594,9,5.360188007354736,-7.299829959869385,-22.917099970776544,-43.166828328149926
1740,1613,8,5.303232192993164,-7.068081855773926,-22.91709933354434,-43.16683092099065
1989,1178,19,10.423171043395996,-16.234214782714844,-22.9171566163688,-43.1667283685972
146,1261,15,14.872613906860352,-7.559594631195068,-22.917206397559934,-43.166825421854654
2736,874,100,38.30747985839844,-100.38104248046876,-22.917468591182125,-43.165786918298494
2636,1079,25,10.360158920288086,-25.151752471923828,-22.91715591137749,-43.16662859753332
1027,1263,15,11.861334800720217,-10.312694549560549,-22.91717270681137,-43.16679461966268
1014,1384,12,9.404813766479492,-8.11417007446289,-22.917145222798908,-43.16681921716184
1282,1078,26,18.54694557189941,-18.756446838378903,-22.91724750666337,-43.16670014939765
1096,900,77,57.57572937011719,-52.14648818969727,-22.91768416792761,-43.16632657542863
2465,1138,21,9.363985061645508,-20.06662368774414,-22.9171447659998,-43.16668549089631
1067,1320,13,10.42108154296875,-9.277695655822754,-22.917156592991084,-43.16680619942207
1974,1602,8,4.907522678375244,-7.570845127105713,-22.91709490627297,-43.16682529598202
1999,1138,21,11.626626014709473,-18.224573135375977,-22.91717008084599,-43.166706100099184
391,1285,14,13.34969711303711,-7.916872978210449,-22.917189358884684,-43.16682142455832
1549,1288,14,9.522671699523926,-11.298008918762209,-22.9171465414153,-43.16678359578297
26,1426,11,11.217402458190918,-5.274363517761231,-22.91716550237702,-43.16685098944375
2422,1337,13,6.004810810089111,-12.48311710357666,-22.917107182935894,-43.16677033657302
157,1117,22,21.683881759643555,-11.099714279174805,-22.91728260328664,-43.16678581434013
1562,1198,18,11.66177749633789,-13.944953918457031,-22.91717047412728,-43.16675398127189
2841,1254,15,5.624960422515869,-16.021364212036133,-22.91710293309938,-43.16673075000882
313,792,4751,4363.607421875,-2465.311279296875,-22.965860848309184,-43.13932764064336
1902,1599,8,5.070792198181152,-7.474489688873291,-22.91709673296261,-43.16682637402452
2223,1024,32,15.99277687072754,-29.014545440673828,-22.91721893015072,-43.1665853798899
184,902,73,69.38648986816406,-36.1363639831543,-22.91781630890432,-43.16650569966455
2665,1481,10,4.159244537353516,-10.320770263671877,-22.917086534398493,-43.166794529310096
2834,1581,9,3.2813029289245605,-9.293169021606444,-22.91707671182512,-43.16680602630319
1603,1043,30,19.03739547729492,-23.33658218383789,-22.91725299390778,-43.16664890599481
2518,1252,15,6.798538684844971,-15.132659912109377,-22.917116063310413,-43.16674069299718
2295,902,72,34.61214828491211,-65.91413116455078,-22.917427247127826,-43.166172540488205
808,1347,13,10.637035369873049,-8.120366096496582,-22.91715900912251,-43.1668191478396
2034,925,59,31.766525268554688,-50.92300415039063,-22.91739540977029,-43.16634026399474
1235,1547,9,6.867913246154785,-6.754351139068604,-22.91711683948586,-43.16683443106803
298,1524,9,9.106757164001465,-5.0969977378845215,-22.917141888086416,-43.16685297384496
1238,1264,15,11.12559986114502,-10.961130142211914,-22.91716447527256,-43.166787364845135
239,1128,22,20.563739776611328,-11.090059280395508,-22.917270070930595,-43.166785922362045
975,1113,23,17.950468063354492,-15.133246421813965,-22.91724083316249,-43.166740686435205
1348,1485,10,7.231142044067383,-7.605677127838135,-22.91712090335695,-43.166824906275146
1213,1139,21,15.449677467346191,-14.997217178344728,-22.917212853853965,-43.16674220835558
722,1120,22,18.77059364318848,-13.611699104309082,-22.917250008879428,-43.1667577097885
319,1311,14,12.880480766296388,-7.304422855377197,-22.917184109205262,-43.16682827676376
296,1056,28,26.131994247436523,-14.607609748840332,-22.91733236959328,-43.16674656735569
19,924,59,58.45866394042969,-27.36075592041016,-22.917694046363174,-43.16660388279346
2165,942,51,26.20542526245117,-45.747467041015625,-22.91733319115308,-43.16639816886282
2019,826,422,228.50662231445312,-362.79486083984375,-22.919596574427327,-43.162850983879615
59,1326,13,13.272141456604004,-6.376783847808838,-22.91718849117763,-43.16683865536084
1455,1279,15,10.02712059020996,-11.242690086364746,-22.91715218528295,-43.16678421470031
2662,1109,23,9.211219787597656,-22.80489158630371,-22.91714305683361,-43.166654854647724
1332,1530,9,6.815868377685547,-7.100908279418945,-22.917116257198227,-43.16683055372254
2257,1510,10,4.9077229499816895,-9.10902500152588,-22.91709490851365,-43.1668080865406
2339,965,43,20.64712715148925,-40.5190658569336,-22.917271003884,-43.16645666518397
1120,1575,9,6.849318981170654,-6.292246341705322,-22.91711663144978,-43.166839601182126
1068,1431,11,8.561788558959961,-7.626917362213135,-22.917135790876696,-43.16682466863546
685,1084,25,21.40947723388672,-15.184513092041016,-22.917279533197963,-43.1667401128542
1282,1520,9,7.024411678314209,-7.103756904602051,-22.91711859041932,-43.1668305218516
1060,1075,26,20.02402687072754,-17.753271102905273,-22.91726403252261,-43.16671137311364
2742,1439,11,4.241058826446533,-11.165328025817873,-22.91708744975192,-43.166785080241375
625,1576,9,7.8364644050598145,-5.360780715942383,-22.917127675815674,-43.16685002259212
1623,1436,11,7.092228889465332,-8.800036430358887,-22.91711934917084,-43.16681154356198
1023,841,210,160.3212890625,-139.05950927734375,-22.91883370428577,-43.16535417644577
842,840,216,173.70846557617188,-135.32337951660156,-22.918983482496937,-43.16539597695775
781,1301,14,11.71165370941162,-8.797860145568848,-22.9171710321516,-43.166811567910656
2127,987,38,20.100616455078125,-34.225074768066406,-22.91726488942107,-43.1665270835224
1335,922,62,43.21646881103516,-45.10427474975586,-22.917523513860047,-43.16640536501735
2104,1205,17,9.254711151123049,-15.523045539855955,-22.91714354342304,-43.16673632529045
437,1300,14,12.80222988128662,-7.810633182525635,-22.91718323371986,-43.16682261318883
2292,1338,13,6.382857799530029,-12.130553245544434,-22.91711141259565,-43.166774281122784
168,1593,9,8.563488960266113,-4.414517402648926,-22.9171358099011,-43.1668606095614
2750,939,51,19.55489730834961,-51.80426406860352,-22.917258783814145,-43.1663304042955
646,852,157,132.8930206298828,-92.06800079345705,-22.91852683173674,-43.1658799261491
1497,1360,12,8.433951377868652,-9.69779109954834,-22.91713436061063,-43.166801499316406
1019,1499,10,7.828766345977783,-6.774444580078125,-22.917127589688363,-43.1668342062589
2197,1252,15,7.948098659515381,-14.172146797180176,-22.9171289248004,-43.166751439395874
874,1426,11,9.114765167236328,-7.237105846405029,-22.91714197768144,-43.16682902991893
2733,965,43,16.619558334350586,-43.4484977722168,-22.91722594269785,-43.16642389015695
2254,1134,21,10.510453224182127,-19.46868324279785,-22.91715759289801,-43.16669218076479
2748,787,3706,1406.9124755859375,-3721.3291015625,-22.93278079744446,-43.125275080537456
701,1286,14,12.334081649780272,-8.832284927368164,-22.91717799599072,-43.16681118275982
1276,1182,19,13.408254623413086,-13.51145839691162,-22.91719001403696,-43.1667588313001
290,1504,10,9.385140419006348,-5.226539611816406,-22.917145002689853,-43.16685152450647
2551,947,49,20.766027450561523,-47.34269714355469,-22.91727233416257,-43.16638032113288
894,909,69,55.21978378295898,-44.36865234375,-22.917657809171885,-43.16641359529712
838,1237,16,13.252666473388672,-10.299612045288086,-22.91718827328791,-43.16679476603216
970,950,49,38.56674575805664,-32.41768264770508,-22.917471491897047,-43.16654730496031
855,915,65,52.64545440673828,-41.3306884765625,-22.91762900709786,-43.16644758459972
311,1272,15,13.983604431152344,-7.890461444854736,-22.917196451157206,-43.16682172005544
1268,934,56,40.03287887573242,-40.14977264404297,-22.917487895266007,-43.16646079690486
577,1089,25,21.60401725769043,-14.356128692626951,-22.9172817097478,-43.166749380972334
1296,1451,11,7.743781089782715,-7.8966851234436035,-22.91712663885757,-43.16682165042377
705,1007,35,29.49547004699707,-21.17208671569824,-22.9173700007837,-43.16667312277114
2617,1472,10,4.329115867614746,-10.361699104309082,-22.91708843495041,-43.16679407139065
389,1287,14,13.300561904907228,-7.877982139587402,-22.917188809150872,-43.16682185967622
1538,889,86,56.24253845214844,-66.28665924072266,-22.917669251940616,-43.166168372575065
2662,794,3830,1526.792236328125,-3779.991455078125,-22.93412203441853,-43.12461875525757
2815,1225,16,6.1077494621276855,-17.03534507751465,-22.917108334632605,-43.16671940540303
1771,1001,36,21.70619773864746,-29.48786354064941,-22.917282852961947,-43.16658008431931
863,1252,15,12.719720840454102,-10.033586502075195,-22.917182310593425,-43.16679774237523
2715,803,3730,1443.192138671875,-3720.7158203125,-22.93318670103683,-43.1252819420417
511,1411,11,10.265592575073242,-6.553350448608398,-22.9171548533517,-43.166836679901
2182,1343,13,6.650673866271973,-11.741384506225586,-22.91711440897143,-43.16677863521475
2079,1163,19,10.452136993408203,-17.2490177154541,-22.917156940445217,-43.16671701479397
1962,1161,19,11.044297218322754,-16.90861701965332,-22.917163565643527,-43.16672082326002
2688,806,3762,1478.1466064453125,-3732.638427734375,-22.93357777809852,-43.125148549700896
2286,1180,18,9.087928771972656,-17.20136833190918,-22.91714167743088,-43.1667175479041
1600,1557,9,5.9972686767578125,-7.338263988494873,-22.917107098553107,-43.16682789814289
1465,895,81,53.92215347290039,-60.82259368896485,-22.91764329104356,-43.16622950555282
1956,1615,8,4.864188194274902,-7.418683528900146,-22.917094421438737,-43.16682699839417
1655,1318,13,8.628579139709473,-10.916854858398438,-22.91713653814209,-43.16678786020521
1545,1208,17,11.43983268737793,-13.539870262145996,-22.91716799096764,-43.16675851342289
2313,997,36,17.457290649414062,-33.654884338378906,-22.91723531540221,-43.16653346291857
108,886,88,84.85498046875,-42.08798599243164,-22.917989373243106,-43.16643911181481
436,1468,10,9.555885314941406,-5.826456069946289,-22.917146913015383,-43.16684481252999
2162,1311,14,7.133918762207031,-12.429253578186035,-22.91711981560486,-43.16677093920812
413,954,47,42.95377349853516,-25.821626663208008,-22.91752057477622,-43.16662110285676
1563,1491,10,6.662679672241211,-7.971933841705322,-22.91711454329461,-43.16682080852717
126,1066,27,26.09779357910156,-13.095717430114746,-22.91733198694987,-43.16676348268707
699,1619,8,7.280807018280029,-5.207443237304688,-22.91712145901788,-43.16685173816025
2719,1359,12,4.915318965911865,-12.711465835571287,-22.917094993499283,-43.1667677817651
1649,1145,20,13.070330619812012,-16.47620391845703,-22.9171862332806,-43.16672566117792
1358,1297,14,9.97933864593506,-10.558951377868652,-22.917151650689707,-43.166791864495664
1119,927,59,44.222755432128906,-40.60195159912109,-22.91753477238121,-43.16645573784293
1892,1588,9,5.162473201751709,-7.561958789825439,-22.917097758706664,-43.16682539540401
732,1503,10,8.420811653137207,-6.143126964569092,-22.91713421360096,-43.16684126955735
837,1351,13,10.476872444152832,-8.137494087219238,-22.91715721719002,-43.16681895620847
2342,1072,26,12.404744148254396,-24.393972396850582,-22.917178786575835,-43.1666370757172
1440,1528,9,6.59423828125,-7.32750654220581,-22.91711377755965,-43.1668280184992
36,824,469,460.1329650878906,-217.7765045166016,-22.92218805286516,-43.16447347611864
21,1076,26,25.71065902709961,-12.049352645874023,-22.917327655616774,-43.16677518961014
714,1423,11,9.5592622756958,-6.898846626281738,-22.917146950797445,-43.16683281442575
1548,1384,12,7.94044303894043,-9.415118217468262,-22.917128839147896,-43.16680466191298
2748,1180,18,7.116912841796875,-18.82446479797364,-22.91711962533947,-43.16669938840011
782,1134,21,17.689794540405273,-13.296611785888672,-22.91723791669882,-43.16676123504379
1881,1072,26,15.228299140930176,-22.15290069580078,-22.91721037703224,-43.16666214924261
2081,965,44,23.33696556091309,-38.56264114379883,-22.917301098294484,-43.16647855402614
2113,1408,11,6.117705345153809,-10.321687698364258,-22.91710844602087,-43.16679451904567
477,1269,15,13.527460098266602,-8.458124160766602,-22.917191347729897,-43.1668153689398
1644,965,44,27.9909610748291,-35.177589416503906,-22.91735316805857,-43.166516426612034
2199,1399,11,5.978853702545166,-10.674982070922852,-22.917106892522963,-43.16679056632277
201,776,4846,4570.98095703125,-2406.468505859375,-22.968180981841925,-43.13998598449475
1669,989,38,24.0727596282959,-30.71797180175781,-22.917309330494835,-43.16656632164017
296,1524,9,9.111045837402344,-5.093013763427734,-22.91714193606889,-43.1668530184184
2780,880,91,34.179351806640625,-92.70899963378906,-22.91742240492064,-43.165872754535314
1204,1602,8,6.452373027801514,-6.230072975158691,-22.917112190344906,-43.16684029678927
943,1129,22,17.207307815551758,-14.234025955200195,-22.917232518547948,-43.16675074708039
1784,953,48,28.64978790283203,-39.2347297668457,-22.917360539135185,-43.1664710345741
2777,942,50,18.81853675842285,-50.92296600341797,-22.917250545275884,-43.166340264421535
2567,1030,31,13.08047580718994,-30.17202949523925,-22.917186346786835,-43.16657242974384
2138,1442,11,5.728739261627197,-9.824796676635742,-22.91710409419625,-43.16680007835448
867,1007,35,28.299673080444336,-22.37655067443848,-22.91735662198569,-43.16665964700521
2814,1351,12,4.711311340332031,-13.129950523376465,-22.91709271102417,-43.16676309968088
2401,1585,9,4.14328145980835,-8.487585067749023,-22.917086355800624,-43.16681503932571
2049,1504,10,5.424280643463135,-8.779702186584473,-22.91710068785683,-43.16681177106527
1802,1129,21,12.94338035583496,-17.92413902282715,-22.917184812937524,-43.16670946141169
1376,1142,21,14.524348258972168,-15.53378200531006,-22.91720250109934,-43.16673620516888
1621,1050,29,18.36603164672852,-22.760900497436523,-22.91724548256485,-43.16665534682818
433,1364,12,11.344989776611328,-6.904563903808594,-22.91716692984758,-43.16683275045979
2069,1007,35,18.59203720092773,-30.48412704467773,-22.917248011156868,-43.16656893793864
1795,1000,36,21.610570907592773,-29.797016143798828,-22.917281783071243,-43.1665766254627
1198,1232,16,12.111074447631836,-11.65229320526123,-22.91717550094481,-43.16677963198472
879,1459,10,8.641321182250977,-6.881616115570068,-22.91713668070242,-43.1668330072039
